日期,開盤,最高,最低,收盤,漲跌,漲跌%," 均價5"," 均價10"," 均價20"," 均價60"," 均價120"," 成交量"," 均量5"," 融資張數"," 均量5"," 均量10"," 融券張數"," 均量5"," 均量10"," 外資庫存"," 均量5"," 均量10"," 投信庫存"," 均量5"," 均量10"," 自營商庫存"," 均量5"," 均量10"," 法人庫存"," 均量5"," 均量10"," 騰落指標"," 騰落指標"," 未平倉量",
2012/03/14,24.50,24.50,23.90,24.40,0.50,2.0921,23.5900,23.5250,23.3250,21.8542,,458,224,1427.0000,1227.2000,1225.8000,0.0000,0.0000,0.0000,8050,8124,8225,77,117,122,6,4,4,8133,8246,8351,-3343,468,0.000,
2012/03/15,24.40,25.85,24.35,25.85,1.45,5.9426,24.2600,23.6750,23.4425,21.9633,,820,364,2017.0000,1392.0000,1299.4000,0.0000,0.0000,0.0000,7962,8086,8183,77,107,117,5,4,4,8044,8198,8304,-3418,-75,0.000,
2012/03/16,25.90,26.60,25.70,26.60,0.75,2.9014,24.9500,23.9250,23.6225,22.0900,,769,510,2351.0000,1624.6000,1408.8000,7.0000,1.4000,0.7000,7777,8012,8122,77,97,112,0,4,4,7854,8113,8238,-3514,-96,0.000,
2012/03/19,26.60,26.85,26.10,26.85,0.25,0.9398,25.5200,24.2650,23.8300,22.2208,,445,511,2594.0000,1909.6000,1547.0000,7.0000,2.8000,1.4000,7781,7940,8067,77,87,107,4,4,4,7862,8031,8178,-3807,-293,0.000,
2012/03/20,26.85,27.20,26.55,26.95,0.10,0.3724,26.1300,24.6700,24.0275,22.3483,,693,637,2720.0000,2221.8000,1700.4000,2.0000,3.2000,1.6000,7785,7872,8017,77,77,102,3,4,3,7865,7953,8123,-4185,-378,0.000,
2012/03/21,26.90,27.10,26.40,26.90,-0.05,-0.1855,26.6300,25.1100,24.2125,22.4767,,1170,779,2846.0000,2505.6000,1866.4000,2.0000,3.6000,1.8000,7808,7823,7974,77,77,97,0,2,3,7885,7903,8074,-4323,-138,0.000,
2012/03/22,26.90,27.00,26.50,26.90,0.00,0.00,26.8400,25.5500,24.3975,22.6033,,909,797,3036.0000,2709.4000,2050.7000,2.0000,4.0000,2.0000,7836,7798,7942,77,77,92,4,2,3,7917,7878,8038,-3931,392,0.000,
2012/03/23,26.90,27.00,26.65,26.85,-0.05,-0.1859,26.8900,25.9200,24.5850,22.7233,,774,798,3024.0000,2844.0000,2234.3000,2.0000,3.0000,2.2000,7829,7808,7910,77,77,87,0,2,3,7906,7888,8000,-3901,30,0.000,
2012/03/26,26.85,27.25,26.70,26.85,0.00,0.00,26.8900,26.2050,24.7700,22.8450,,741,857,3083.0000,2941.8000,2425.7000,2.0000,2.0000,2.4000,7837,7820,7880,77,77,82,0,1,3,7914,7898,7965,-4112,-211,0.000,
2012/03/27,26.95,27.00,26.60,26.60,-0.25,-0.9311,26.8200,26.4750,24.9425,22.9508,,819,882,3007.0000,2999.2000,2610.5000,2.0000,2.0000,2.6000,7821,7827,7849,77,77,77,3,1,2,7901,7906,7929,-4327,-215,0.000,
2012/03/28,26.50,26.90,26.15,26.65,0.05,0.188,26.7700,26.7000,25.1125,23.0575,,331,714,3087.0000,3047.4000,2776.5000,2.0000,2.0000,2.8000,7823,7830,7826,77,77,77,0,1,2,7900,7909,7906,-4523,-196,0.000,
2012/03/29,26.50,26.80,25.90,26.65,0.00,0.00,26.7200,26.7800,25.2275,23.1625,,744,681,3227.0000,3085.6000,2897.5000,2.0000,2.0000,3.0000,7833,7829,7814,77,77,77,5,2,2,7915,7908,7893,-5346,-823,0.000,
2012/03/30,26.65,26.80,26.40,26.75,0.10,0.3752,26.7000,26.7950,25.3600,23.2625,,909,708,3177.0000,3116.2000,2980.1000,2.0000,2.0000,2.5000,7830,7829,7819,157,93,85,0,2,2,7987,7924,7906,-4959,387,0.000,
2012/04/02,26.80,26.90,26.35,26.75,0.00,0.00,26.6800,26.7850,25.5250,23.3608,,1041,768,3377.0000,3175.0000,3058.4000,2.0000,2.0000,2.0000,7826,7827,7823,200,118,98,7,3,2,8033,7948,7923,-5328,-369,0.000,
2012/04/03,26.80,26.85,24.90,25.95,-0.80,-2.9907,26.5500,26.6850,25.6775,23.4442,,471,699,3485.0000,3270.6000,3134.9000,1.0000,1.8000,1.9000,7834,7830,7828,200,142,110,8,4,3,8042,7976,7941,-6047,-719,0.000,
2012/04/05,25.30,25.30,24.15,24.15,-1.80,-6.9364,26.0500,26.4100,25.7600,23.5033,,293,691,3474.0000,3348.0000,3197.7000,1.0000,1.6000,1.8000,7840,7833,7831,200,167,122,0,4,3,8040,8004,7956,-6658,-611,0.000,
2012/04/06,23.90,24.90,23.90,24.90,0.75,3.1056,25.7000,26.2100,25.8800,23.5700,,104,563,3480.0000,3398.6000,3242.1000,0.0000,1.2000,1.6000,7832,7833,7831,200,192,134,5,4,3,8037,8028,7968,-5968,690,0.000,
2012/04/09,24.50,24.90,24.20,24.90,0.00,0.00,25.3300,26.0150,25.9675,23.6350,,54,392,3469.0000,3457.0000,3286.6000,0.0000,0.8000,1.4000,7821,7831,7830,200,200,147,0,4,3,8021,8035,7980,-6478,-510,0.000,
2012/04/10,24.90,25.00,24.30,24.60,-0.30,-1.2048,24.9000,25.7900,25.9975,23.6917,,247,233,3339.0000,3449.4000,3312.2000,0.0000,0.4000,1.2000,7838,7834,7830,200,200,159,0,3,3,8038,8036,7992,-6055,423,0.000,
2012/04/11,24.60,24.60,24.20,24.50,-0.10,-0.4065,24.6100,25.5800,26.0275,23.7467,,167,173,3294.0000,3411.2000,3340.9000,0.0000,0.2000,1.0000,7831,7833,7831,200,200,171,0,1,2,8031,8034,8005,-6075,-20,0.000,
2012/04/12,24.80,25.10,24.20,24.80,0.30,1.2245,24.7400,25.3950,26.0475,23.8050,,1459,406,3274.0000,3371.2000,3359.6000,4.0000,0.8000,1.2000,7844,7834,7833,200,200,184,0,1,2,8044,8035,8019,-5934,141,0.000,
2012/04/13,24.90,25.00,24.50,25.00,0.20,0.8065,24.7600,25.2300,26.0050,23.8592,,535,492,3334.0000,3342.0000,3370.3000,4.0000,1.6000,1.4000,7830,7833,7833,200,200,196,0,0,2,8030,8033,8031,-5242,692,0.000,
