日期,開盤,最高,最低,收盤,漲跌,漲跌%, 均價5, 均價10, 均價20, 均價60, 均價120, 成交量, 均量5, 融資張數, 均量5, 均量10, 融券張數, 均量5, 均量10, 外資庫存, 均量5, 均量10, 投信庫存, 均量5, 均量10, 自營商庫存, 均量5, 均量10, 法人庫存, 均量5, 均量10, 騰落指標, 騰落指標, 未平倉量
2012/4/11,102,104.5,102,104.5,1,0.9662,102.4,104.7,109.325,104.86,,156,165,1605,1632.8,1703.4,1,5.4,3.9,3102,3132,3155,1804,1816,1834,399,319,362,5306,5267,5350,-7586,47,0
2012/4/12,105,105.5,104,105,0.5,0.4785,103.4,104.15,108.675,105.1517,,81,140,1573,1617.4,1666.5,0,5,3.5,3102,3117,3146,1804,1812,1827,407,321,362,5314,5250,5335,-7438,148,0
2012/4/13,104,108,104,105.5,0.5,0.4762,104.1,104.1,108.125,105.4333,,190,138,1555,1597.6,1647.9,0,3.4,3.3,3097,3101,3137,1804,1808,1821,413,323,362,5315,5232,5320,-7027,411,0
2012/4/16,105.5,106,105,105,-0.5,-0.4739,104.7,103.7,107.6,105.6367,,93,141,1542,1573.6,1627.6,0,1.8,3.1,3090,3099,3128,1814,1806,1815,0,244,319,4904,5149,5262,-7279,-252,0
2012/4/17,105.5,106,100.5,103.5,-1.5,-1.4286,104.7,103.35,107.05,105.8283,,244,152,1422,1539.4,1596,0,0.2,2.9,3088,3096,3120,1819,1809,1815,409,326,320,5317,5231,5255,-7715,-436,0
2012/4/18,105,105,102.5,103.5,0,0,104.5,103.45,106.55,106.0533,,66,134,1417,1501.8,1567.3,0,0,2.7,3085,3093,3112,1819,1812,1814,0,246,283,4904,5151,5209,-7835,-120,0
2012/4/19,103,104,102,103.5,0,0,104.2,103.8,106.125,106.24,,114,141,1428,1472.8,1545.1,6,1.2,3.1,3087,3090,3103,1824,1816,1814,0,165,243,4911,5071,5160,-8000,-165,0
2012/4/20,103.5,104,102,103,-0.5,-0.4831,103.7,103.9,105.625,106.3767,,84,120,1442,1450.2,1523.9,6,2.4,2.9,3083,3087,3094,1791,1814,1811,404,163,243,5279,5063,5148,-8385,-385,0
2012/4/23,100,103,99.8,99.8,-3.2,-3.1068,102.66,103.68,104.965,106.4633,,342,170,1208,1383.4,1478.5,7,3.8,2.8,3072,3083,3091,1811,1813,1810,383,240,242,5267,5136,5143,-8755,-370,0
2012/4/24,97,100.5,97,100.5,0.7,0.7014,102.06,103.38,104.39,106.51,,166,154,1207,1340.4,1439.9,8,5.4,2.8,3147,3095,3095,1776,1805,1807,393,236,281,5317,5136,5184,-8783,-28,0
2012/4/25,100,101.5,100,101.5,1,0.995,101.66,103.08,103.89,106.585,,119,165,1195,1296,1398.9,8,7,3.5,3159,3110,3101,1766,1794,1803,0,236,241,4925,5140,5146,-8428,355,0
2012/4/26,101.5,103,101.5,101.5,0,0,101.26,102.73,103.44,106.6483,,102,162,1208,1252,1362.4,8,7.4,4.3,3163,3125,3107,1784,1786,1801,392,315,240,5340,5226,5148,-8618,-190,0
2012/4/27,102.5,104,101,101.5,0,0,100.96,102.33,103.215,106.705,,136,173,1164,1196.4,1323.3,8,7.8,5.1,3160,3140,3114,1844,1797,1805,0,234,198,5004,5171,5117,-8912,-294,0
2012/4/30,103,105,103,104,2.5,2.4631,101.8,102.23,102.965,106.78,,123,129,1149,1184.6,1284,8,8,5.9,3155,3157,3120,1922,1819,1816,0,157,198,5077,5133,5134,-8893,19,0
2012/5/2,106,108,104.5,107,3,2.8846,103.1,102.58,102.965,106.8217,,215,139,1179,1179,1259.7,8,8,6.7,3162,3160,3128,1984,1860,1833,362,151,194,5509,5171,5154,-8392,501,0
2012/5/3,108.5,110,107,108.5,1.5,1.4019,104.5,103.08,103.265,106.9217,,322,179,1224,1184.8,1240.4,8,8,7.5,3162,3161,3135,2098,1927,1860,282,208,222,5543,5295,5218,-8502,-110,0
2012/5/4,108,110,108,110,1.5,1.3825,106.2,103.73,103.765,107.03,,211,201,1228,1188.8,1220.4,2,6.8,7.1,3167,3161,3143,2123,1995,1890,289,187,251,5580,5343,5284,-8253,249,0
2012/5/7,109,112,107.5,110,0,0,107.9,104.43,104.165,107.1467,,303,234,1174,1190.8,1193.6,2,5.6,6.7,3285,3186,3163,2198,2065,1931,298,247,240,5782,5498,5335,-8588,-335,0
2012/5/8,113,117.5,113,115,5,4.5455,110.1,105.95,104.815,107.3467,,1251,460,1103,1181.6,1183.1,10,6,7,3608,3277,3217,2370,2155,1987,362,319,238,6341,5751,5442,-8531,57,0
2012/5/9,116,116.5,114.5,116.5,1.5,1.3043,112,107.55,105.465,107.58,,451,507,1050,1155.8,1167.4,21,8.6,8.3,3653,3375,3268,2463,2251,2056,363,319,235,6480,5945,5558,-8789,-258,0
2012/5/10,114,116,114,114,-2.5,-2.1459,113.1,108.8,105.94,107.755,,268,496,1032,1117.4,1151.1,7,8.4,8.2,3710,3485,3323,2549,2341,2134,357,334,271,6617,6160,5728,-8979,-190,0
2012/5/11,116,116,114,114,0,0,113.9,110.05,106.39,107.9467,100.3133,270,508,996,1071,1129.9,13,10.6,8.7,3785,3608,3385,2665,2449,2222,351,347,267,6802,6405,5874,-9300,-321,0
2012/5/14,115,115,110.5,112.5,-1.5,-1.3158,114.4,111.15,106.74,108.055,100.4192,303,508,961,1028.4,1109.6,10,12.2,8.9,3896,3731,3459,2665,2543,2304,361,359,303,6923,6633,6066,-9522,-222,0
2012/5/15,110,114,109,113.5,1,0.8889,114.1,112.1,107.165,108.1883,100.5542,276,313,923,992.4,1087,5,11.2,8.6,4007,3810,3544,2705,2610,2382,371,361,340,7084,6781,6266,-9555,-33,0
2012/5/16,112.5,112.5,110.5,111,-2.5,-2.2026,113,112.5,107.54,108.2967,100.6675,52,233,902,962.8,1059.3,3,7.6,8.1,4006,3881,3628,2705,2658,2455,386,366,342,7098,6905,6425,-9956,-401,0
2012/5/17,111,114.5,111,114,3,2.7027,113,113.05,108.065,108.4133,100.8258,354,251,891,934.6,1026,3,6.8,7.6,4016,3942,3714,2840,2716,2529,414,377,356,7271,7036,6598,-9700,256,0
